filename,width,height,class,xmin,ymin,xmax,ymax
1270.jpg,854,480,cow,79,129,522,436
337.jpg,854,480,cow,1,185,356,474
1217.jpg,854,480,cow,224,1,547,472
590.jpg,1280,720,cow,518,184,585,287
590.jpg,1280,720,cow,599,214,684,379
590.jpg,1280,720,cow,664,238,794,432
227.jpg,854,480,cow,94,152,529,477
524.jpg,854,480,cow,263,79,602,342
4.jpg,640,360,cow,80,99,268,308
161.jpg,854,480,cow,430,165,784,480
102.jpg,854,480,cow,314,205,462,330
317.jpg,854,480,cow,295,220,464,476
49.jpg,854,480,cow,297,200,508,387
329.jpg,854,480,cow,433,261,766,477
1176.jpg,854,480,cow,150,3,848,477
84.jpg,854,480,cow,282,221,419,346
863.jpg,854,480,cow,219,172,854,480
863.jpg,854,480,cow,573,226,854,480
1000.jpg,854,480,cow,473,187,830,476
941.jpg,854,480,cow,1,153,322,420
64.jpg,854,480,cow,336,237,592,419
704.jpg,854,480,cow,324,142,536,458
274.jpg,854,480,cow,47,22,458,385
977.jpg,854,480,cow,2,127,365,226
977.jpg,854,480,cow,1,237,559,480
1254.jpg,854,480,cow,273,13,448,456
321.jpg,854,480,cow,279,219,476,477
208.jpg,854,480,cow,211,143,660,475
984.jpg,854,480,cow,2,48,618,422
1215.jpg,854,480,cow,186,1,577,479
106.jpg,854,480,cow,297,214,443,342
1237.jpg,854,480,cow,381,220,549,416
1136.jpg,854,480,cow,607,118,744,410
632.jpg,1280,720,cow,282,14,892,524
83.jpg,854,480,cow,364,212,438,333
870.jpg,854,480,cow,189,1,473,315
870.jpg,854,480,cow,371,15,834,469
1006.jpg,854,480,cow,2,97,606,463
607.jpg,1280,720,cow,530,76,1277,705
607.jpg,1280,720,cow,347,1,977,425
630.jpg,1280,720,cow,610,144,1280,683
630.jpg,1280,720,cow,327,61,936,625
842.jpg,854,480,cow,196,124,700,462
842.jpg,854,480,cow,386,175,854,480
228.jpg,854,480,cow,63,132,544,473
328.jpg,854,480,cow,440,187,790,421
87.jpg,854,480,cow,247,222,393,351
515.jpg,854,480,cow,104,223,468,467
539.jpg,854,480,cow,377,47,654,264
962.jpg,854,480,cow,181,148,788,477
565.jpg,854,480,cow,370,89,640,249
1150.jpg,854,480,cow,1,142,519,468
856.jpg,854,480,cow,112,6,439,305
856.jpg,854,480,cow,376,13,846,468
340.jpg,854,480,cow,1,184,242,351
505.jpg,854,480,cow,129,154,433,356
666.jpg,640,360,cow,107,15,497,360
666.jpg,640,360,cow,476,90,613,317
550.jpg,854,480,cow,89,155,388,375
424.jpg,854,480,cow,259,145,353,240
373.jpg,854,480,cow,310,66,648,397
733.jpg,854,480,cow,273,42,443,396
733.jpg,854,480,cow,447,15,761,354
603.jpg,1280,720,cow,397,217,509,400
603.jpg,1280,720,cow,433,242,606,419
603.jpg,1280,720,cow,644,314,1098,701
489.jpg,854,480,cow,260,106,556,307
1086.jpg,854,480,cow,1,125,428,480
1048.jpg,854,480,cow,1,139,672,480
40.jpg,854,480,cow,305,151,488,309
29.jpg,854,480,cow,296,183,568,369
751.jpg,854,480,cow,337,103,837,469
751.jpg,854,480,cow,176,59,340,337
1189.jpg,854,480,cow,357,193,497,354
122.jpg,854,480,cow,351,147,494,480
344.jpg,854,480,cow,1,196,298,480
1.jpg,640,360,cow,1,108,223,340
1234.jpg,854,480,cow,313,251,419,391
107.jpg,854,480,cow,385,182,605,480
1213.jpg,854,480,cow,313,257,379,311
1213.jpg,854,480,cow,480,272,618,376
673.jpg,640,360,cow,419,162,618,311
673.jpg,640,360,cow,331,156,447,303
432.jpg,854,480,cow,151,54,505,480
432.jpg,854,480,cow,541,31,610,127
147.jpg,854,480,cow,368,131,596,480
912.jpg,854,480,cow,354,206,531,467
912.jpg,854,480,cow,429,233,835,480
755.jpg,854,480,cow,277,120,562,414
755.jpg,854,480,cow,571,179,848,479
1025.jpg,854,480,cow,1,82,550,470
375.jpg,854,480,cow,365,190,546,432
851.jpg,854,480,cow,184,1,404,242
851.jpg,854,480,cow,389,2,854,480
334.jpg,854,480,cow,131,209,551,475
383.jpg,854,480,cow,172,1,664,398
606.jpg,1280,720,cow,344,136,1274,720
606.jpg,1280,720,cow,373,56,950,501
39.jpg,854,480,cow,336,157,552,337
268.jpg,854,480,cow,283,39,488,318
943.jpg,854,480,cow,1,73,508,480
184.jpg,854,480,cow,677,120,849,476
50.jpg,854,480,cow,297,203,512,385
908.jpg,854,480,cow,322,152,715,283
908.jpg,854,480,cow,413,184,852,480
111.jpg,854,480,cow,318,162,680,452
261.jpg,854,480,cow,276,91,606,480
836.jpg,854,480,cow,110,149,485,454
836.jpg,854,480,cow,397,142,848,480
223.jpg,854,480,cow,371,104,852,475
1163.jpg,854,480,cow,1,126,168,360
536.jpg,854,480,cow,656,135,850,357
7.jpg,640,360,cow,8,92,333,321
288.jpg,854,480,cow,176,176,443,453
808.jpg,854,480,cow,491,257,851,477
159.jpg,854,480,cow,413,197,664,480
766.jpg,854,480,cow,413,154,559,450
766.jpg,854,480,cow,642,196,850,401
526.jpg,854,480,cow,398,128,697,377
170.jpg,854,480,cow,257,169,663,480
608.jpg,1280,720,cow,308,119,1274,715
608.jpg,1280,720,cow,243,2,873,360
455.jpg,854,480,cow,506,179,627,308
94.jpg,854,480,cow,277,221,358,285
11.jpg,640,360,cow,93,71,245,255
63.jpg,854,480,cow,365,242,589,428
694.jpg,854,480,cow,321,111,586,384
1011.jpg,854,480,cow,33,122,717,480
1170.jpg,854,480,cow,3,1,670,478
1170.jpg,854,480,cow,677,1,852,480
837.jpg,854,480,cow,185,171,480,471
837.jpg,854,480,cow,382,148,851,478
22.jpg,640,360,cow,339,96,481,200
895.jpg,854,480,cow,316,107,694,263
895.jpg,854,480,cow,320,177,842,470
285.jpg,854,480,cow,190,146,599,438
457.jpg,854,480,cow,454,134,581,269
618.jpg,1280,720,cow,305,53,695,376
618.jpg,1280,720,cow,507,118,1280,536
1060.jpg,854,480,cow,144,186,854,480
763.jpg,854,480,cow,589,171,848,480
368.jpg,854,480,cow,1,197,396,474
681.jpg,640,360,cow,233,131,444,278
681.jpg,640,360,cow,145,125,275,214
502.jpg,854,480,cow,232,147,558,355
793.jpg,854,480,cow,360,198,557,478
803.jpg,854,480,cow,402,159,785,480
1172.jpg,854,480,cow,113,1,834,478
1232.jpg,854,480,cow,281,261,356,376
700.jpg,854,480,cow,250,126,529,452
639.jpg,1280,720,cow,568,1,1267,710
639.jpg,1280,720,cow,9,112,637,707
639.jpg,1280,720,cow,317,8,646,131
556.jpg,854,480,cow,346,143,637,354
1196.jpg,854,480,cow,4,101,138,294
1196.jpg,854,480,cow,143,138,418,344
1196.jpg,854,480,cow,670,79,838,319
1196.jpg,854,480,cow,406,85,699,297
597.jpg,1280,720,cow,542,235,588,328
597.jpg,1280,720,cow,585,227,647,349
1051.jpg,854,480,cow,3,53,665,479
682.jpg,640,360,cow,251,144,474,290
682.jpg,640,360,cow,173,135,297,207
543.jpg,854,480,cow,19,138,313,356
602.jpg,1280,720,cow,480,252,556,387
602.jpg,1280,720,cow,546,260,653,459
602.jpg,1280,720,cow,626,298,849,473
353.jpg,854,480,cow,292,143,597,477
825.jpg,854,480,cow,227,132,853,473
1089.jpg,854,480,cow,1,111,566,479
8.jpg,640,360,cow,22,89,297,313
692.jpg,640,360,cow,1,3,290,331
764.jpg,854,480,cow,312,154,581,479
764.jpg,854,480,cow,617,220,848,477
541.jpg,854,480,cow,205,84,483,283
1177.jpg,854,480,cow,179,3,852,478
52.jpg,854,480,cow,311,195,522,382
1017.jpg,854,480,cow,2,91,645,457
846.jpg,854,480,cow,136,1,556,251
846.jpg,854,480,cow,453,12,854,480
610.jpg,1280,720,cow,229,107,1274,711
610.jpg,1280,720,cow,189,29,806,426
19.jpg,640,360,cow,327,87,427,181
762.jpg,854,480,cow,210,118,462,446
762.jpg,854,480,cow,497,163,849,480
544.jpg,854,480,cow,263,36,563,256
188.jpg,854,480,cow,319,80,854,480
1182.jpg,854,480,cow,362,204,548,479
949.jpg,854,480,cow,1,97,480,480
1137.jpg,854,480,cow,624,116,796,416
212.jpg,854,480,cow,533,170,777,477
219.jpg,854,480,cow,156,100,849,475
1024.jpg,854,480,cow,2,60,543,459
998.jpg,854,480,cow,412,182,765,479
909.jpg,854,480,cow,371,210,849,475
909.jpg,854,480,cow,260,172,854,285
218.jpg,854,480,cow,357,172,849,474
952.jpg,854,480,cow,122,89,576,471
730.jpg,854,480,cow,183,143,391,455
730.jpg,854,480,cow,411,161,848,480
242.jpg,854,480,cow,141,134,317,470
626.jpg,1280,720,cow,333,157,978,564
626.jpg,1280,720,cow,157,74,625,379
721.jpg,854,480,cow,326,144,846,477
182.jpg,854,480,cow,65,201,514,475
73.jpg,854,480,cow,395,197,544,356
622.jpg,1280,720,cow,317,174,1280,581
622.jpg,1280,720,cow,219,130,653,390
74.jpg,854,480,cow,373,209,539,394
690.jpg,640,360,cow,4,3,384,315
1252.jpg,854,480,cow,205,278,313,425
62.jpg,854,480,cow,317,232,551,420
113.jpg,854,480,cow,319,171,530,480
351.jpg,854,480,cow,172,206,624,476
1088.jpg,854,480,cow,4,135,434,480
813.jpg,854,480,cow,4,249,545,475
813.jpg,854,480,cow,447,175,843,474
799.jpg,854,480,cow,287,135,662,480
799.jpg,854,480,cow,668,178,844,473
747.jpg,854,480,cow,1,68,671,476
747.jpg,854,480,cow,674,27,853,392
1240.jpg,854,480,cow,325,170,632,444
1236.jpg,854,480,cow,379,232,501,401
1134.jpg,854,480,cow,459,97,815,389
1179.jpg,854,480,cow,127,1,651,478
266.jpg,854,480,cow,362,112,527,466
1130.jpg,854,480,cow,1,111,646,441
315.jpg,854,480,cow,329,247,468,475
175.jpg,854,480,cow,53,151,506,479
720.jpg,854,480,cow,291,160,819,480
979.jpg,854,480,cow,1,20,341,398
780.jpg,854,480,cow,307,131,391,283
879.jpg,854,480,cow,317,158,577,468
879.jpg,854,480,cow,542,246,854,480
99.jpg,854,480,cow,311,215,460,342
919.jpg,854,480,cow,1,130,273,252
919.jpg,854,480,cow,1,186,377,480
395.jpg,1280,720,cow,437,193,897,708
395.jpg,1280,720,cow,153,315,385,538
685.jpg,640,360,cow,344,147,561,297
685.jpg,640,360,cow,255,139,377,238
537.jpg,854,480,cow,740,91,850,317
1034.jpg,854,480,cow,4,59,623,459
1127.jpg,854,480,cow,3,47,452,470
1127.jpg,854,480,cow,219,54,528,187
746.jpg,854,480,cow,2,84,567,479
812.jpg,854,480,cow,234,143,848,476
277.jpg,854,480,cow,4,54,693,480
430.jpg,854,480,cow,1,226,115,401
430.jpg,854,480,cow,323,190,384,284
964.jpg,854,480,cow,180,142,769,480
142.jpg,854,480,cow,365,150,623,480
452.jpg,854,480,cow,520,140,614,264
115.jpg,854,480,cow,408,132,539,460
781.jpg,854,480,cow,356,161,435,316
429.jpg,854,480,cow,1,198,193,391
429.jpg,854,480,cow,369,171,417,269
976.jpg,854,480,cow,128,119,456,242
976.jpg,854,480,cow,1,231,669,480
316.jpg,854,480,cow,231,231,426,476
697.jpg,854,480,cow,236,120,500,415
589.jpg,1280,720,cow,526,186,608,284
589.jpg,1280,720,cow,632,208,771,425
589.jpg,1280,720,cow,761,245,1033,717
48.jpg,854,480,cow,306,217,513,404
198.jpg,854,480,cow,434,92,774,475
522.jpg,854,480,cow,289,135,619,376
924.jpg,854,480,cow,386,58,673,480
924.jpg,854,480,cow,1,89,442,480
1083.jpg,854,480,cow,2,182,392,478
216.jpg,854,480,cow,415,121,849,471
920.jpg,854,480,cow,148,82,504,480
920.jpg,854,480,cow,5,127,357,471
745.jpg,854,480,cow,15,13,850,478
1031.jpg,854,480,cow,6,63,616,445
500.jpg,854,480,cow,182,155,492,366
562.jpg,854,480,cow,260,139,520,308
462.jpg,854,480,cow,322,180,458,327
109.jpg,854,480,cow,235,143,488,325
1087.jpg,854,480,cow,1,121,392,478
1014.jpg,854,480,cow,2,106,652,462
1062.jpg,854,480,cow,53,119,850,479
567.jpg,854,480,cow,266,210,511,364
1115.jpg,854,480,cow,2,182,477,480
157.jpg,854,480,cow,444,116,680,480
124.jpg,854,480,cow,331,176,481,480
58.jpg,854,480,cow,300,219,512,393
614.jpg,1280,720,cow,512,136,1280,716
614.jpg,1280,720,cow,343,1,799,182
614.jpg,1280,720,cow,450,88,1054,367
831.jpg,854,480,cow,1,252,492,480
831.jpg,854,480,cow,282,144,841,471
387.jpg,854,480,cow,194,18,695,432
27.jpg,854,480,cow,254,184,511,363
568.jpg,854,480,cow,426,140,666,292
629.jpg,1280,720,cow,469,124,1007,678
629.jpg,1280,720,cow,752,177,1280,720
164.jpg,854,480,cow,349,203,753,480
1023.jpg,854,480,cow,1,65,564,418
380.jpg,854,480,cow,147,4,627,376
176.jpg,854,480,cow,160,124,527,477
560.jpg,854,480,cow,277,61,532,237
911.jpg,854,480,cow,441,241,854,480
911.jpg,854,480,cow,317,204,854,315
183.jpg,854,480,cow,425,96,807,475
559.jpg,854,480,cow,195,139,446,302
347.jpg,854,480,cow,291,205,535,439
652.jpg,640,360,cow,301,103,429,251
60.jpg,854,480,cow,414,204,556,326
834.jpg,854,480,cow,98,16,851,480
724.jpg,854,480,cow,286,130,815,480
251.jpg,854,480,cow,171,172,360,475
131.jpg,854,480,cow,378,195,598,478
104.jpg,854,480,cow,311,210,452,337
1117.jpg,854,480,cow,2,174,421,480
734.jpg,854,480,cow,227,35,407,480
734.jpg,854,480,cow,395,25,561,356
196.jpg,854,480,cow,405,243,719,475
221.jpg,854,480,cow,1,109,516,478
423.jpg,854,480,cow,250,168,340,260
947.jpg,854,480,cow,1,72,559,476
177.jpg,854,480,cow,199,128,481,475
739.jpg,854,480,cow,3,66,565,478
894.jpg,854,480,cow,315,94,758,244
894.jpg,854,480,cow,363,148,843,463
156.jpg,854,480,cow,372,127,623,480
577.jpg,854,480,cow,326,154,509,274
326.jpg,854,480,cow,407,229,690,448
1171.jpg,854,480,cow,133,39,852,480
158.jpg,854,480,cow,433,169,671,480
1071.jpg,854,480,cow,4,205,489,480
1071.jpg,854,480,cow,550,235,760,381
992.jpg,854,480,cow,1,77,619,480
154.jpg,854,480,cow,193,141,555,480
676.jpg,640,360,cow,315,137,492,283
676.jpg,640,360,cow,222,127,342,269
1055.jpg,854,480,cow,3,65,673,479
80.jpg,854,480,cow,343,194,480,316
494.jpg,854,480,cow,197,171,490,359
1077.jpg,854,480,cow,4,76,389,473
1077.jpg,854,480,cow,348,139,625,478
620.jpg,1280,720,cow,322,147,663,511
620.jpg,1280,720,cow,418,214,1280,636
350.jpg,854,480,cow,234,170,731,479
756.jpg,854,480,cow,334,114,582,448
756.jpg,854,480,cow,560,179,849,480
1204.jpg,854,480,cow,300,189,629,406
844.jpg,854,480,cow,134,125,430,475
844.jpg,854,480,cow,393,170,847,477
1053.jpg,854,480,cow,5,53,665,477
862.jpg,854,480,cow,156,63,809,418
862.jpg,854,480,cow,451,134,854,480
1095.jpg,854,480,cow,5,122,595,480
1194.jpg,854,480,cow,334,228,494,390
308.jpg,854,480,cow,394,215,516,432
853.jpg,854,480,cow,160,2,382,244
853.jpg,854,480,cow,370,12,854,480
1049.jpg,854,480,cow,5,87,678,480
828.jpg,854,480,cow,330,228,848,473
125.jpg,854,480,cow,314,197,475,480
647.jpg,1280,720,cow,735,1,1280,720
647.jpg,1280,720,cow,1,111,724,720
647.jpg,1280,720,cow,338,13,774,157
792.jpg,854,480,cow,344,154,548,480
792.jpg,854,480,cow,583,127,644,308
117.jpg,854,480,cow,455,153,593,469
1255.jpg,854,480,cow,293,79,438,438
36.jpg,854,480,cow,299,154,597,368
1030.jpg,854,480,cow,6,97,629,466
587.jpg,1280,720,cow,784,310,1158,720
587.jpg,1280,720,cow,598,200,759,407
774.jpg,854,480,cow,501,101,644,345
1145.jpg,854,480,cow,20,154,561,471
433.jpg,854,480,cow,77,100,523,480
162.jpg,854,480,cow,471,86,741,480
886.jpg,854,480,cow,283,60,700,258
886.jpg,854,480,cow,322,119,854,462
939.jpg,854,480,cow,572,138,853,480
942.jpg,854,480,cow,4,55,405,371
1079.jpg,854,480,cow,5,107,465,476
1079.jpg,854,480,cow,428,149,735,479
95.jpg,854,480,cow,368,225,443,293
31.jpg,854,480,cow,211,153,600,370
127.jpg,854,480,cow,410,170,530,473
758.jpg,854,480,cow,674,109,849,468
742.jpg,854,480,cow,1,117,620,479
303.jpg,854,480,cow,262,243,405,477
190.jpg,854,480,cow,409,168,708,479
1036.jpg,854,480,cow,1,92,610,479
519.jpg,854,480,cow,315,153,638,414
167.jpg,854,480,cow,161,171,412,480
750.jpg,854,480,cow,345,83,685,480
750.jpg,854,480,cow,283,28,394,273
1113.jpg,854,480,cow,3,166,423,478
601.jpg,1280,720,cow,643,267,792,462
601.jpg,1280,720,cow,597,260,682,370
709.jpg,854,480,cow,248,131,634,431
579.jpg,854,480,cow,532,227,734,351
179.jpg,854,480,cow,3,149,344,474
838.jpg,854,480,cow,171,143,477,473
838.jpg,854,480,cow,365,122,841,473
1183.jpg,854,480,cow,400,233,506,480
434.jpg,854,480,cow,283,122,761,476
66.jpg,854,480,cow,306,213,578,394
896.jpg,854,480,cow,310,170,854,473
648.jpg,1280,720,cow,761,32,1280,720
648.jpg,1280,720,cow,1,114,784,720
648.jpg,1280,720,cow,408,4,772,163
744.jpg,854,480,cow,23,10,851,480
811.jpg,854,480,cow,254,130,849,476
26.jpg,854,480,cow,340,171,500,320
693.jpg,854,480,cow,324,97,572,373
857.jpg,854,480,cow,188,4,510,289
857.jpg,854,480,cow,415,1,854,463
384.jpg,854,480,cow,175,19,666,429
211.jpg,854,480,cow,442,90,684,477
1114.jpg,854,480,cow,2,192,423,480
786.jpg,854,480,cow,229,160,353,454
114.jpg,854,480,cow,406,171,537,480
459.jpg,854,480,cow,442,169,549,250
1192.jpg,854,480,cow,278,196,522,349
1029.jpg,854,480,cow,3,62,616,437
37.jpg,854,480,cow,282,152,575,365
331.jpg,854,480,cow,299,212,709,470
777.jpg,854,480,cow,437,144,510,272
42.jpg,854,480,cow,268,201,481,389
166.jpg,854,480,cow,202,176,564,480
467.jpg,854,480,cow,394,183,546,343
1063.jpg,854,480,cow,12,230,854,478
1063.jpg,854,480,cow,122,153,542,258
178.jpg,854,480,cow,185,173,361,472
1227.jpg,854,480,cow,399,174,519,406
1124.jpg,854,480,cow,313,141,836,474
1124.jpg,854,480,cow,148,138,315,442
726.jpg,854,480,cow,316,156,850,480
881.jpg,854,480,cow,362,121,623,456
881.jpg,854,480,cow,516,220,843,471
708.jpg,854,480,cow,266,126,534,446
671.jpg,640,360,cow,442,151,635,297
671.jpg,640,360,cow,358,144,469,285
417.jpg,854,480,cow,225,224,449,419
534.jpg,854,480,cow,2,175,231,440
1099.jpg,854,480,cow,1,124,620,454
169.jpg,854,480,cow,262,169,661,474
798.jpg,854,480,cow,576,110,851,474
798.jpg,854,480,cow,365,149,559,473
651.jpg,640,360,cow,312,119,440,268
1128.jpg,854,480,cow,22,100,434,480
1128.jpg,854,480,cow,339,93,619,352
72.jpg,854,480,cow,285,205,540,387
472.jpg,854,480,cow,305,171,493,370
1218.jpg,854,480,cow,262,17,535,479
181.jpg,854,480,cow,6,165,483,467
643.jpg,1280,720,cow,483,23,1265,703
643.jpg,1280,720,cow,14,109,624,699
633.jpg,1280,720,cow,105,1,822,614
633.jpg,1280,720,cow,495,96,1280,720
859.jpg,854,480,cow,196,1,470,320
859.jpg,854,480,cow,414,33,851,470
496.jpg,854,480,cow,242,158,562,355
309.jpg,854,480,cow,411,211,527,432
907.jpg,854,480,cow,334,162,634,314
907.jpg,854,480,cow,334,202,846,476
664.jpg,640,360,cow,113,24,515,360
47.jpg,854,480,cow,283,216,500,422
668.jpg,640,360,cow,472,182,626,331
668.jpg,640,360,cow,332,171,472,311
563.jpg,854,480,cow,259,191,517,354
298.jpg,854,480,cow,352,256,609,477
1069.jpg,854,480,cow,1,202,449,476
1069.jpg,854,480,cow,515,198,751,480
281.jpg,854,480,cow,105,90,644,473
796.jpg,854,480,cow,416,175,798,318
833.jpg,854,480,cow,124,20,851,465
259.jpg,854,480,cow,1,172,204,478
1210.jpg,854,480,cow,391,244,677,430
1181.jpg,854,480,cow,238,164,472,470
204.jpg,854,480,cow,9,150,468,475
753.jpg,854,480,cow,313,123,599,406
759.jpg,854,480,cow,339,132,640,440
987.jpg,854,480,cow,1,96,604,480
405.jpg,1280,720,cow,680,198,1156,700
338.jpg,854,480,cow,1,188,361,451
1256.jpg,854,480,cow,322,93,445,397
381.jpg,854,480,cow,183,1,666,376
1168.jpg,854,480,cow,416,9,849,480
98.jpg,854,480,cow,419,225,460,338
711.jpg,854,480,cow,213,156,492,427
343.jpg,854,480,cow,1,193,258,480
598.jpg,1280,720,cow,527,228,569,276
598.jpg,1280,720,cow,565,239,614,312
598.jpg,1280,720,cow,613,228,663,368
165.jpg,854,480,cow,274,188,680,480
847.jpg,854,480,cow,232,1,562,210
847.jpg,854,480,cow,436,1,850,463
718.jpg,854,480,cow,388,138,755,478
85.jpg,854,480,cow,261,224,404,350
795.jpg,854,480,cow,152,112,459,473
507.jpg,854,480,cow,21,50,320,290
450.jpg,854,480,cow,477,82,542,202
642.jpg,1280,720,cow,505,37,1280,720
642.jpg,1280,720,cow,10,82,581,709
642.jpg,1280,720,cow,300,6,620,81
234.jpg,854,480,cow,240,240,631,477
1260.jpg,854,480,cow,434,93,496,245
1260.jpg,854,480,cow,657,140,804,397
959.jpg,854,480,cow,133,101,643,480
1277.jpg,854,480,cow,96,125,326,406
194.jpg,854,480,cow,165,165,475,473
951.jpg,854,480,cow,34,70,528,480
1068.jpg,854,480,cow,12,168,527,480
1068.jpg,854,480,cow,574,216,849,475
379.jpg,854,480,cow,270,8,661,358
789.jpg,854,480,cow,145,168,240,309
789.jpg,854,480,cow,211,155,305,220
43.jpg,854,480,cow,322,210,487,389
646.jpg,1280,720,cow,679,26,1280,720
646.jpg,1280,720,cow,8,84,677,719
646.jpg,1280,720,cow,404,11,715,175
605.jpg,1280,720,cow,333,115,528,301
605.jpg,1280,720,cow,164,173,1273,642
972.jpg,854,480,cow,272,132,586,238
972.jpg,854,480,cow,2,244,805,478
325.jpg,854,480,cow,370,227,675,461
56.jpg,854,480,cow,310,221,516,419
710.jpg,854,480,cow,163,149,324,406
403.jpg,1280,720,cow,733,153,1171,702
1009.jpg,854,480,cow,10,89,670,478
1188.jpg,854,480,cow,409,205,504,359
814.jpg,854,480,cow,5,225,408,477
814.jpg,854,480,cow,327,130,847,474
1038.jpg,854,480,cow,5,102,614,478
293.jpg,854,480,cow,200,156,509,475
989.jpg,854,480,cow,1,54,645,462
105.jpg,854,480,cow,302,211,445,340
25.jpg,854,480,cow,434,162,500,269
442.jpg,854,480,cow,294,288,378,383
1229.jpg,854,480,cow,415,218,602,464
1109.jpg,854,480,cow,3,103,561,477
738.jpg,854,480,cow,3,101,692,480
1178.jpg,854,480,cow,127,3,851,478
236.jpg,854,480,cow,255,166,695,475
1101.jpg,854,480,cow,3,134,625,468
898.jpg,854,480,cow,258,104,672,299
898.jpg,854,480,cow,285,171,854,446
173.jpg,854,480,cow,26,160,497,477
1272.jpg,854,480,cow,1,119,450,427
800.jpg,854,480,cow,329,152,804,479
593.jpg,1280,720,cow,591,247,680,394
593.jpg,1280,720,cow,538,232,595,316
193.jpg,854,480,cow,224,194,519,477
611.jpg,1280,720,cow,192,59,1278,719
611.jpg,1280,720,cow,167,4,818,348
240.jpg,854,480,cow,107,169,313,475
96.jpg,854,480,cow,291,226,396,291
843.jpg,854,480,cow,96,52,488,418
843.jpg,854,480,cow,401,111,842,477
1222.jpg,854,480,cow,349,90,531,411
1084.jpg,854,480,cow,1,170,327,474
891.jpg,854,480,cow,250,100,366,263
891.jpg,854,480,cow,616,163,848,466
735.jpg,854,480,cow,172,1,496,480
735.jpg,854,480,cow,345,2,438,135
1235.jpg,854,480,cow,338,245,455,396
414.jpg,1280,720,cow,232,253,354,408
414.jpg,1280,720,cow,585,288,746,436
414.jpg,1280,720,cow,651,236,837,318
414.jpg,1280,720,cow,842,202,1084,448
414.jpg,1280,720,cow,913,494,1228,711
130.jpg,854,480,cow,375,120,567,479
346.jpg,854,480,cow,251,175,609,399
940.jpg,854,480,cow,4,145,629,480
584.jpg,1280,720,cow,447,231,1271,720
1045.jpg,854,480,cow,18,131,691,477
390.jpg,1280,720,cow,563,146,774,697
824.jpg,854,480,cow,217,121,854,480
248.jpg,854,480,cow,460,151,650,475
566.jpg,854,480,cow,254,161,512,321
327.jpg,854,480,cow,463,210,724,310
552.jpg,854,480,cow,219,176,533,385
910.jpg,854,480,cow,406,235,854,480
910.jpg,854,480,cow,276,191,850,309
888.jpg,854,480,cow,281,71,694,249
888.jpg,854,480,cow,333,139,841,464
1054.jpg,854,480,cow,3,54,659,476
361.jpg,854,480,cow,59,235,555,476
1020.jpg,854,480,cow,14,77,625,467
171.jpg,854,480,cow,286,173,638,480
278.jpg,854,480,cow,752,191,850,480
1258.jpg,854,480,cow,375,127,486,343
1258.jpg,854,480,cow,737,214,851,480
679.jpg,640,360,cow,237,141,442,292
679.jpg,640,360,cow,150,138,271,228
151.jpg,854,480,cow,129,135,526,476
1093.jpg,854,480,cow,1,111,644,473
683.jpg,640,360,cow,304,157,531,307
683.jpg,640,360,cow,225,138,339,231
123.jpg,854,480,cow,327,118,477,422
504.jpg,854,480,cow,382,116,689,318
185.jpg,854,480,cow,597,225,854,480
1081.jpg,854,480,cow,391,168,618,480
644.jpg,1280,720,cow,516,6,1267,710
644.jpg,1280,720,cow,13,99,609,698
578.jpg,854,480,cow,391,115,584,243
448.jpg,854,480,cow,483,209,562,325
995.jpg,854,480,cow,1,102,715,480
468.jpg,854,480,cow,449,148,617,320
225.jpg,854,480,cow,369,160,852,478
1219.jpg,854,480,cow,294,35,530,480
23.jpg,640,360,cow,409,64,518,161
174.jpg,854,480,cow,4,182,477,477
768.jpg,854,480,cow,609,193,844,470
768.jpg,854,480,cow,321,163,584,468
330.jpg,854,480,cow,378,261,724,478
511.jpg,854,480,cow,273,119,620,351
585.jpg,1280,720,cow,506,217,1274,720
723.jpg,854,480,cow,289,157,676,473
712.jpg,854,480,cow,329,185,499,439
14.jpg,640,360,cow,48,102,310,304
311.jpg,854,480,cow,448,247,563,475
370.jpg,854,480,cow,1,143,504,480
819.jpg,854,480,cow,3,216,713,480
819.jpg,854,480,cow,672,199,849,474
816.jpg,854,480,cow,1,236,409,480
816.jpg,854,480,cow,360,128,849,475
752.jpg,854,480,cow,239,90,438,353
752.jpg,854,480,cow,492,119,849,449
237.jpg,854,480,cow,248,204,658,476
41.jpg,854,480,cow,252,194,464,385
443.jpg,854,480,cow,422,208,497,310
1152.jpg,854,480,cow,4,156,491,477
518.jpg,854,480,cow,4,214,293,459
1138.jpg,854,480,cow,652,89,831,382
599.jpg,1280,720,cow,556,232,611,322
599.jpg,1280,720,cow,595,253,678,380
873.jpg,854,480,cow,234,180,549,476
635.jpg,1280,720,cow,1,113,626,720
635.jpg,1280,720,cow,620,52,1280,720
635.jpg,1280,720,cow,338,6,677,106
674.jpg,640,360,cow,417,154,606,312
674.jpg,640,360,cow,310,157,442,304
244.jpg,854,480,cow,491,169,688,475
868.jpg,854,480,cow,133,1,430,332
868.jpg,854,480,cow,379,15,854,473
1228.jpg,854,480,cow,400,196,565,426
749.jpg,854,480,cow,343,79,664,474
749.jpg,854,480,cow,530,49,652,122
224.jpg,854,480,cow,396,145,848,470
841.jpg,854,480,cow,162,81,605,443
841.jpg,854,480,cow,313,122,854,480
675.jpg,640,360,cow,285,175,398,240
852.jpg,854,480,cow,175,2,405,244
852.jpg,854,480,cow,392,1,847,480
969.jpg,854,480,cow,1,120,559,477
